user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
0NA8E4AD2VY7,336d9a46b826f,1541078186,25,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078186,26,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078196,27,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078196,28,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078196,29,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078196,30,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078206,31,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078206,32,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078222,33,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078222,34,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078222,35,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078232,36,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078232,37,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078232,38,interaction item image,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078242,39,interaction item rating,1045290,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078336,40,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078336,41,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,42,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,43,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,44,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,45,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,46,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,47,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,48,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,49,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,50,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078346,51,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,52,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,53,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,54,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,55,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,56,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,57,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,58,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,59,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,60,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,61,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078356,62,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,63,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,64,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,65,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,66,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,67,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,68,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,69,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,70,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,71,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,72,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078366,73,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078376,74,interaction item rating,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078403,75,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078403,76,interaction item image,320366,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078413,77,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078413,78,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078413,79,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078413,80,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078413,81,interaction item info,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078423,82,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078423,83,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078423,84,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078423,85,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078423,86,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078423,87,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078423,88,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078423,89,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078433,90,interaction item rating,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078452,91,clickout item,1091180,RU,"Yekaterinburg, Russia",desktop,Free WiFi (Combined)|Breakfast Included,1045290|3135752|1372961|1369024|3384308|1371070|1191128|320366|2589366|1373129|1091180|3404929|5813690|939106|940286|3183138|1370286|384511|5127144|2740100|939964|1327476|3961622|939114|1370246,44|87|30|62|73|59|85|43|68|31|35|48|59|56|42|116|29|79|38|42|28|47|28|50|67
0NA8E4AD2VY7,336d9a46b826f,1541078493,92,clickout item,1091180,RU,"Yekaterinburg, Russia",desktop,Free WiFi (Combined)|Breakfast Included,1045290|3135752|1372961|1369024|3384308|1371070|1191128|320366|2589366|1373129|1091180|3404929|5813690|939106|940286|3183138|1370286|384511|5127144|2740100|939964|1327476|3961622|939114|1370246,44|87|30|62|73|59|85|43|68|31|35|48|59|56|42|116|29|79|38|42|28|47|28|50|67
0NA8E4AD2VY7,336d9a46b826f,1541078505,93,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078505,94,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078505,95,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078505,96,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078505,97,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078505,98,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078505,99,interaction item image,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541078515,100,interaction item rating,1091180,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079068,101,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079068,102,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,103,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,104,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,105,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,106,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,107,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,108,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,109,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,110,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079078,111,interaction item image,3404929,RU,"Yekaterinburg, Russia",desktop,,,
0NA8E4AD2VY7,336d9a46b826f,1541079107,112,clickout item,3404929,RU,"Yekaterinburg, Russia",desktop,Free WiFi (Combined)|Breakfast Included,1045290|3135752|1372961|1369024|3384308|1371070|1191128|320366|2589366|1373129|1091180|3404929|5813690|939106|940286|3183138|1370286|384511|5127144|2740100|939964|1327476|3961622|939114|1370246,44|87|30|62|73|59|85|43|68|31|35|48|59|56|42|116|29|79|38|42|28|47|28|50|67
0NA8E4AD2VY7,336d9a46b826f,1541079139,113,interaction item rating,3135752,RU,"Yekaterinburg, Russia",desktop,,,
0NN8D1GWBW1F,84316dcbfb8e3,1541042711,1,clickout item,9164598,IN,"Bengaluru, India",tablet,,9164598|1400686|2216204|2817576|4775794|5684276|5845180|5963262|7171090|7171192|8137972|8315816|8505876|9787844|10057298|7359812|8421086|9344376|7132982|7043076|4564186|9481878|5824184|6902620|2394112,26|22|17|9|21|16|23|24|22|19|79|24|20|19|24|21|21|22|19|27|22|19|17|21|19
0O1CTEP95YKQ,af793494b5f84,1541113259,1,change of sort order,interaction sort button,CO,"Las Vegas, USA",mobile,,,
0O1CTEP95YKQ,af793494b5f84,1541113276,2,filter selection,Hotel,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort,,
0O1CTEP95YKQ,af793494b5f84,1541113276,3,filter selection,Motel,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort,,
0O1CTEP95YKQ,af793494b5f84,1541113276,4,filter selection,Resort,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort,,
0O1CTEP95YKQ,af793494b5f84,1541113314,5,filter selection,Breakfast Included,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort|Breakfast Included,,
0O1CTEP95YKQ,af793494b5f84,1541113324,6,filter selection,Breakfast Included,CO,"Las Vegas, USA",mobile,Hotel|Motel|Resort,,
0O1CTEP95YKQ,af793494b5f84,1541113325,7,filter selection,Resort,CO,"Las Vegas, USA",mobile,Hotel|Motel,,
0O1CTEP95YKQ,af793494b5f84,1541113325,8,filter selection,Motel,CO,"Las Vegas, USA",mobile,Hotel,,
0O1CTEP95YKQ,af793494b5f84,1541113329,9,filter selection,Hotel,CO,"Las Vegas, USA",mobile,,,
0O1CTEP95YKQ,af793494b5f84,1541113330,10,filter selection,Breakfast Included,CO,"Las Vegas, USA",mobile,Breakfast Included,,
0O1CTEP95YKQ,af793494b5f84,1541113350,11,filter selection,Free WiFi (Combined),CO,"Las Vegas, USA",mobile,Breakfast Included|Free WiFi (Combined),,
0O1CTEP95YKQ,af793494b5f84,1541113352,12,filter selection,Free WiFi (Combined),CO,"Las Vegas, USA",mobile,Breakfast Included,,
0O1CTEP95YKQ,af793494b5f84,1541113355,13,filter selection,Free WiFi (Combined),CO,"Las Vegas, USA",mobile,Breakfast Included,,
0O1CTEP95YKQ,af793494b5f84,1541113360,14,filter selection,Breakfast Included,CO,"Las Vegas, USA",mobile,,,
0O1CTEP95YKQ,af793494b5f84,1541113366,15,filter selection,Breakfast Included,CO,"Las Vegas, USA",mobile,Breakfast Included,,
0O1CTEP95YKQ,af793494b5f84,1541113452,16,change of sort order,price only,CO,"Las Vegas, USA",mobile,,,
0O1CTEP95YKQ,af793494b5f84,1541113452,17,change of sort order,interaction sort button,CO,"Las Vegas, USA",mobile,,,
0O1CTEP95YKQ,af793494b5f84,1541113452,18,filter selection,Sort by Price,CO,"Las Vegas, USA",mobile,Breakfast Included|Sort by Price,,
0O1CTEP95YKQ,af793494b5f84,1541113474,19,clickout item,63051,CO,"Las Vegas, USA",mobile,Breakfast Included|Sort by Price,69086|8533|925367|58949|61049|8581|8517|77520|8531|4169220|63051|397316|840726|2851635|1493341|8804492|62454|450176|102082|148954|8602|441851|63858|8516|8510248,59|66|78|86|87|90|90|92|93|98|99|100|106|108|111|111|112|120|122|123|125|136|138|140|142
0O1CTEP95YKQ,af793494b5f84,1541113509,20,clickout item,2851635,CO,"Las Vegas, USA",mobile,Breakfast Included|Sort by Price,69086|8533|925367|58949|61049|8581|8517|77520|8531|4169220|63051|397316|840726|2851635|1493341|8804492|62454|450176|102082|148954|8602|441851|63858|8516|8510248,59|66|78|86|87|90|90|92|93|98|99|100|106|108|111|111|112|120|122|123|125|136|138|140|142
0O1CTEP95YKQ,af793494b5f84,1541113521,21,interaction item info,62454,CO,"Las Vegas, USA",mobile,,,
0O1CTEP95YKQ,af793494b5f84,1541113537,22,clickout item,8602,CO,"Las Vegas, USA",mobile,Breakfast Included|Sort by Price,69086|8533|925367|58949|61049|8581|8517|77520|8531|4169220|63051|397316|840726|2851635|1493341|8804492|62454|450176|102082|148954|8602|441851|63858|8516|8510248,59|66|78|86|87|90|90|92|93|98|99|100|106|108|111|111|112|120|122|123|125|136|138|140|142
0P3WZY097PQI,2423aea8cde50,1541046025,1,clickout item,488501,US,"Las Vegas, USA",mobile,,8621|77124|8624|2851635|488501|1810141|72285|8589|8620|129571|8588|8572|8577|2793224|904927|102080|8518|72426|8563|57049|8599|32727|8568|8582|8586,1042|370|484|376|1031|871|228|310|255|202|193|353|239|394|232|192|276|294|207|236|301|493|237|260|185
0P3WZY097PQI,2423aea8cde50,1541046141,2,clickout item,8563,US,"Las Vegas, USA",mobile,,8621|77124|8624|2851635|488501|1810141|72285|8589|8620|129571|8588|8572|8577|2793224|904927|102080|8518|72426|8563|57049|8599|32727|8568|8582|8586,1042|370|484|376|1031|871|228|310|255|202|193|353|239|394|232|192|276|294|207|236|301|493|237|260|185
0P3WZY097PQI,2423aea8cde50,1541046260,3,search for destination,"Tioga, USA",US,"Tioga, USA",mobile,,,
0P3WZY097PQI,2423aea8cde50,1541046276,4,search for item,8602,US,"Las Vegas, USA",mobile,,,
0P3WZY097PQI,2423aea8cde50,1541046333,5,clickout item,2793224,US,"Las Vegas, USA",mobile,,8602|8568|8621|8561|57049|8564|8586|8577|8589|55677|77124|148957|893925|1217148|8588|2793224|8576|1238070|2282298|32727|8614|73555|567281|1094242|64376,265|125|176|85|152|122|141|136|114|112|188|1409|103|91|218|171|227|105|118|171|69|82|97|96|112
0Q3605EUBZG3,641a409c90fac,1541094556,1,change of sort order,interaction sort button,BR,"Rio de Janeiro, Brazil",mobile,,,
0Q3605EUBZG3,641a409c90fac,1541094594,2,change of sort order,interaction sort button,BR,"Rio de Janeiro, Brazil",mobile,,,
0Q3605EUBZG3,641a409c90fac,1541094597,3,change of sort order,price and recommended,BR,"Rio de Janeiro, Brazil",mobile,,,
